,userCode,project_id,requestedDevice,userAgent,pageReferrer,year,month,day,hour
17080,cf5b0659-3228-4b7d-9061-68319e64e49e,5538,Desktop,Android,Google,2018,1,2,11
17082,18dab718-8ee6-ce7e-dc83-cef9d2e116fd,3528,Desktop,Windows,Google,2018,1,2,11
17083,63ecf11a-efe4-76e9-5590-bc2bfae6014a,8544,Mobile,Android,HomeWebsite,2018,1,2,11
17085,c65d741e-402d-f3f2-18c2-176eccbd5573,6189,Mobile,iPhone,Google,2018,1,2,11
17093,63bcc5be-b15e-a079-3d78-8e94690ba942,3738,Mobile,iPad,HomeWebsite,2018,1,2,11
17096,fb802403-cc1b-8d84-11fc-1f74056c9a82,6222,Desktop,Android,Google,2018,1,2,11
17099,0957761c-6e65-8c6f-e67d-e50cb57d6186,6114,Mobile,Android,Google,2018,1,2,11
17100,63ecf11a-efe4-76e9-5590-bc2bfae6014a,4715,Mobile,Android,HomeWebsite,2018,1,2,11
17105,87ca1fe3-9cb7-dfe6-e1d4-737078fd82e8,4334,Mobile,iPhone,Google,2018,1,2,11
17106,ad038368-eafd-b8b1-4a85-561276a036ac,9250,Desktop,Windows,Google,2018,1,2,11
17107,87ca1fe3-9cb7-dfe6-e1d4-737078fd82e8,4944,Mobile,iPhone,Google,2018,1,2,11
17109,87ca1fe3-9cb7-dfe6-e1d4-737078fd82e8,4944,Mobile,iPhone,Google,2018,1,2,11
17110,87ca1fe3-9cb7-dfe6-e1d4-737078fd82e8,4944,Mobile,iPhone,Google,2018,1,2,11
17111,c4e57cc0-53e8-abbc-53fb-a97cd4924fa2,8544,Mobile,Android,HomeWebsite,2018,1,2,11
17118,fb802403-cc1b-8d84-11fc-1f74056c9a82,6222,Desktop,Android,Google,2018,1,2,11
17120,8844d50a-cd5f-39cc-2f5d-bd6ca1a17d80,8480,Desktop,Windows,Google,2018,1,2,11
17121,4256e585-0d1e-aef3-ba2f-1a29295d6b79,3525,Mobile,Android,Google,2018,1,2,11
17122,fb802403-cc1b-8d84-11fc-1f74056c9a82,6222,Desktop,Android,Google,2018,1,2,11
17124,d5113de0-7af7-fd6b-94d1-cfeec4188315,3815,Mobile,iPhone,HomeWebsite,2018,1,2,11
17125,fb802403-cc1b-8d84-11fc-1f74056c9a82,6222,Desktop,Android,Google,2018,1,2,11
17126,e77ee684-3d48-6a7e-42d2-6f9be52fff91,5753,Mobile,iPhone,Google,2018,1,2,11
17134,00fc4fef-f945-e5d2-e25d-fa1b39d25aae,5932,Mobile,Android,Google,2018,1,2,11
17135,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8259,Mobile,iPhone,Google,2018,1,2,11
17137,0c28aff2-c10c-b045-2629-94d41c01a767,6114,Mobile,Android,Google,2018,1,2,11
17141,0c28aff2-c10c-b045-2629-94d41c01a767,6114,Mobile,Android,Google,2018,1,2,11
17144,ba7269bd-4934-1b21-c6ac-d8c487b66634,8545,Mobile,iPhone,Google,2018,1,2,11
17149,c4e57cc0-53e8-abbc-53fb-a97cd4924fa2,5287,Mobile,Android,Google,2018,1,2,11
17152,72bd11b1-1880-2468-a691-78a33f0b3f64,8972,Desktop,Other_OS,Google,2018,1,2,11
17154,72bd11b1-1880-2468-a691-78a33f0b3f64,8972,Desktop,Other_OS,Google,2018,1,2,11
17156,72bd11b1-1880-2468-a691-78a33f0b3f64,8972,Desktop,Other_OS,Google,2018,1,2,11
17158,d7830186-b9c2-c897-1ebe-bcba30fc4506,7694,Mobile,iPhone,HomeWebsite,2018,1,2,11
17160,f02772bf-e65d-4af8-1c14-a351e426ab28,5396,Mobile,Android,Google,2018,1,2,11
17165,3f0b3f64-468d-8411-efee-debb3facd532,5842,Desktop,Other_OS,Google,2018,1,2,11
17166,72bd11b1-1880-2468-a691-78a33f0b3f64,8993,Desktop,Other_OS,Google,2018,1,2,11
17167,3f0b3f64-468d-8411-efee-debb3facd532,5842,Desktop,Other_OS,Google,2018,1,2,11
17168,d7830186-b9c2-c897-1ebe-bcba30fc4506,8439,Mobile,iPhone,HomeWebsite,2018,1,2,11
17171,b17d97c0-1d77-2250-c414-82d64eb64ec5,2987,Mobile,iPhone,Google,2018,1,2,11
17177,00fc4fef-f945-e5d2-e25d-fa1b39d25aae,3802,Mobile,Android,Google,2018,1,2,11
17178,b17d97c0-1d77-2250-c414-82d64eb64ec5,2987,Mobile,iPhone,Google,2018,1,2,11
17180,89428aec-39a3-0f16-73cb-fb743ecf5610,5764,Mobile,Android,Facebook,2018,1,2,11
17182,9cd688aa-8822-6d31-af1d-0289e79c597a,2651,Desktop,Windows,Google,2018,1,2,11
17184,63bcc5be-b15e-a079-3d78-8e94690ba942,5323,Mobile,iPad,HomeWebsite,2018,1,2,11
17187,51c2334b-7964-5794-6c27-b3800e6e8942,5633,Mobile,Android,Google,2018,1,2,11
17189,795a2e70-6869-c620-1c4a-d16572faa17d,8595,Mobile,Android,Google,2018,1,2,11
17191,0fa0590e-7f79-74cb-9bd1-9c1f75e6c12c,6013,Mobile,iPhone,Google,2018,1,2,11
17193,795a2e70-6869-c620-1c4a-d16572faa17d,8595,Mobile,Android,Google,2018,1,2,11
17194,ea9df832-9a4d-f6f1-47fd-1c7225fef8cb,4470,Mobile,iPhone,HomeWebsite,2018,1,2,11
17202,18dab718-8ee6-ce7e-dc83-cef9d2e116fd,4930,Desktop,Windows,HomeWebsite,2018,1,2,11
17203,18dab718-8ee6-ce7e-dc83-cef9d2e116fd,4930,Desktop,Windows,HomeWebsite,2018,1,2,11
17204,77869a1b-4ff0-2e90-eb00-cd8689425404,3266,Mobile,iPhone,Google,2018,1,2,11
17207,18dab718-8ee6-ce7e-dc83-cef9d2e116fd,4930,Desktop,Windows,HomeWebsite,2018,1,2,11
17210,795a2e70-6869-c620-1c4a-d16572faa17d,8595,Mobile,Android,Google,2018,1,2,11
17216,9ae18e47-fd39-665f-de5f-90f3bf4bf5b2,5500,Mobile,Android,HomeWebsite,2018,1,2,11
17220,b17d97c0-1d77-2250-c414-82d64eb64ec5,8139,Mobile,iPhone,HomeWebsite,2018,1,2,11
17224,63bcc5be-b15e-a079-3d78-8e94690ba942,3738,Mobile,iPad,HomeWebsite,2018,1,2,11
17228,77869a1b-4ff0-2e90-eb00-cd8689425404,3266,Mobile,iPhone,Google,2018,1,2,11
17229,795a2e70-6869-c620-1c4a-d16572faa17d,8595,Mobile,Android,Google,2018,1,2,11
17233,77869a1b-4ff0-2e90-eb00-cd8689425404,3266,Mobile,iPhone,Google,2018,1,2,11
17240,3f0b3f64-468d-8411-efee-debb3facd532,5475,Desktop,Other_OS,Google,2018,1,2,11
17241,de89bac5-57c6-ecfb-184d-cc4e973c31ac,5788,Desktop,Other_OS,Other_PageReferer,2018,1,2,11
17242,3f0b3f64-468d-8411-efee-debb3facd532,8976,Desktop,Other_OS,Google,2018,1,2,11
17244,aa5795c4-b790-85c6-5f23-18c55144d91d,8544,Mobile,iPad,Google,2018,1,2,11
17245,72bd11b1-1880-2468-a691-78a33f0b3f64,8823,Desktop,Other_OS,Google,2018,1,2,11
17253,20d8a282-29bb-1068-b0b9-2f87220b8d02,6702,Desktop,Windows,Google,2018,1,2,11
17255,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8418,Mobile,iPhone,HomeWebsite,2018,1,2,11
17257,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8418,Mobile,iPhone,HomeWebsite,2018,1,2,11
17259,04041429-f60a-6e2f-4b34-6edffd9505bb,7973,Mobile,iPhone,Facebook,2018,1,2,11
17262,da155888-7c72-5c55-b20e-9fe6b0fd4f0c,1104,Mobile,Android,HomeWebsite,2018,1,2,11
17263,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8418,Mobile,iPhone,HomeWebsite,2018,1,2,11
17267,72bd11b1-1880-2468-a691-78a33f0b3f64,5411,Desktop,Other_OS,Google,2018,1,2,11
17269,cf8abf38-1699-a5b4-4a74-8c0bfb27e18d,6269,Desktop,Windows,Google,2018,1,2,11
17271,cf8abf38-1699-a5b4-4a74-8c0bfb27e18d,6269,Desktop,Windows,Google,2018,1,2,11
17273,cf8abf38-1699-a5b4-4a74-8c0bfb27e18d,6269,Desktop,Windows,Google,2018,1,2,11
17274,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8259,Mobile,iPhone,Google,2018,1,2,11
17275,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8259,Mobile,iPhone,Google,2018,1,2,11
17277,3a68245b-e860-cd4e-c64e-de7934e4a727,8259,Mobile,iPhone,Google,2018,1,2,11
17280,3f0b3f64-468d-8411-efee-debb3facd532,7782,Desktop,Other_OS,Google,2018,1,2,11
17281,cf8abf38-1699-a5b4-4a74-8c0bfb27e18d,6269,Desktop,Windows,Google,2018,1,2,11
17282,cf8abf38-1699-a5b4-4a74-8c0bfb27e18d,6269,Desktop,Windows,Google,2018,1,2,11
17283,795a2e70-6869-c620-1c4a-d16572faa17d,9256,Mobile,Android,HomeWebsite,2018,1,2,11
17284,3a68245b-e860-cd4e-c64e-de7934e4a727,8259,Mobile,iPhone,Google,2018,1,2,11
17288,3a68245b-e860-cd4e-c64e-de7934e4a727,8259,Mobile,iPhone,Google,2018,1,2,11
17292,3a68245b-e860-cd4e-c64e-de7934e4a727,8259,Mobile,iPhone,HomeWebsite,2018,1,2,11
17295,2fb32638-7414-d91a-e1d2-d3f8a34519c2,228,Mobile,iPhone,Google,2018,1,2,11
17301,2c36d880-1598-9716-a8ce-cec818621bb2,6013,Mobile,iPhone,Google,2018,1,2,11
17302,80657196-215e-981c-e632-bb94d39a353d,5875,Mobile,iPad,Google,2018,1,2,11
17307,45d47658-7e1b-0c30-0aba-2f04cea85bcf,8259,Mobile,iPhone,HomeWebsite,2018,1,2,11
17309,d97cdadc-39a1-2e97-ced2-74c1f76942d7,9198,Mobile,iPhone,HomeWebsite,2018,1,2,11
17312,d97cdadc-39a1-2e97-ced2-74c1f76942d7,5108,Mobile,iPhone,HomeWebsite,2018,1,2,11
17313,f387af35-fb0d-a356-9c09-2f78903641f4,8626,Mobile,iPhone,Google,2018,1,2,11
17314,2c36d880-1598-9716-a8ce-cec818621bb2,8477,Mobile,iPhone,HomeWebsite,2018,1,2,11
17315,ddeb140a-323f-cd50-c043-0ee0625bcc51,2402,Desktop,Windows,Google,2018,1,2,11
17316,3f0b3f64-468d-8411-efee-debb3facd532,5416,Desktop,Other_OS,Google,2018,1,2,11
17318,2b4bc349-dff5-459d-85a4-e76cd5c4e9e1,6461,Mobile,iPhone,Google,2018,1,2,11
17319,fa5bf0d2-2ea2-f099-d678-2b321858d15c,9317,Mobile,Android,Other_PageReferer,2018,1,2,11
17320,f387af35-fb0d-a356-9c09-2f78903641f4,8626,Mobile,iPhone,HomeWebsite,2018,1,2,11
17321,de89bac5-57c6-ecfb-184d-cc4e973c31ac,8059,Desktop,Other_OS,Other_PageReferer,2018,1,2,11
17322,7c3af595-1a1b-baa4-a95c-ce60fde2fd55,6593,Desktop,Android,Google,2018,1,2,11
17323,d97cdadc-39a1-2e97-ced2-74c1f76942d7,5108,Mobile,iPhone,HomeWebsite,2018,1,2,11
17325,3f0b3f64-468d-8411-efee-debb3facd532,7024,Desktop,Other_OS,Google,2018,1,2,11
17326,3f0b3f64-468d-8411-efee-debb3facd532,7124,Desktop,Other_OS,Google,2018,1,2,11
17328,2c36d880-1598-9716-a8ce-cec818621bb2,6013,Mobile,iPhone,HomeWebsite,2018,1,2,11
17330,fa5bf0d2-2ea2-f099-d678-2b321858d15c,9317,Mobile,Android,HomeWebsite,2018,1,2,11
17331,7c3af595-1a1b-baa4-a95c-ce60fde2fd55,6593,Desktop,Android,Google,2018,1,2,11
17335,2c36d880-1598-9716-a8ce-cec818621bb2,6013,Mobile,iPhone,HomeWebsite,2018,1,2,11
17338,3f0b3f64-468d-8411-efee-debb3facd532,7461,Desktop,Other_OS,Google,2018,1,2,11
17344,ffa2f2a2-6dea-e9d9-671e-73d78ad696e8,8210,Mobile,Android,Google,2018,1,2,11
17346,2c36d880-1598-9716-a8ce-cec818621bb2,8477,Mobile,iPhone,HomeWebsite,2018,1,2,11
17351,8e034791-2ee2-33a8-eb8b-1987ab82d9c6,1093,Mobile,Android,Google,2018,1,2,11
17355,2c36d880-1598-9716-a8ce-cec818621bb2,6013,Mobile,iPhone,HomeWebsite,2018,1,2,11
17356,4cf1de0f-e182-d6c6-8b4b-75438d3dd7f2,5351,Mobile,iPhone,Google,2018,1,2,11
17357,d97cdadc-39a1-2e97-ced2-74c1f76942d7,2235,Mobile,iPhone,HomeWebsite,2018,1,2,11
17358,2c36d880-1598-9716-a8ce-cec818621bb2,8477,Mobile,iPhone,HomeWebsite,2018,1,2,11
17359,ddeb140a-323f-cd50-c043-0ee0625bcc51,2402,Desktop,Windows,Google,2018,1,2,11
17360,d97cdadc-39a1-2e97-ced2-74c1f76942d7,2235,Mobile,iPhone,HomeWebsite,2018,1,2,11
17364,ddeb140a-323f-cd50-c043-0ee0625bcc51,2402,Desktop,Windows,Google,2018,1,2,11
17369,0ee1cbbc-7130-94ee-b943-9655a8b602c4,5683,Mobile,iPhone,Google,2018,1,2,11
17375,7c3af595-1a1b-baa4-a95c-ce60fde2fd55,6593,Desktop,Android,Google,2018,1,2,11
17378,deade772-4a43-0de0-56d5-2e11dc3115a1,9273,Mobile,iPhone,Google,2018,1,2,11
17380,92df983f-d066-92b6-96fc-fe2669ae6b38,8176,Mobile,iPhone,Facebook,2018,1,2,11
17381,2b63fc90-f533-0a3e-225b-b5be4d20344e,8091,Mobile,iPhone,Google,2018,1,2,11
17382,deade772-4a43-0de0-56d5-2e11dc3115a1,9273,Mobile,iPhone,Google,2018,1,2,11
17386,deade772-4a43-0de0-56d5-2e11dc3115a1,9273,Mobile,iPhone,Google,2018,1,2,11
17391,319ebb64-7a0b-0236-e1a8-fef233766df2,6529,Desktop,Windows,HomeWebsite,2018,1,2,11
17392,2b63fc90-f533-0a3e-225b-b5be4d20344e,8091,Mobile,iPhone,Google,2018,1,2,11
17394,00fc4fef-f945-e5d2-e25d-fa1b39d25aae,5932,Mobile,Android,Google,2018,1,2,11
17395,159c18c1-12b6-0fd2-9d29-f34d4d11ebb6,5602,Mobile,Android,Google,2018,1,2,11
17396,8e034791-2ee2-33a8-eb8b-1987ab82d9c6,1093,Mobile,Android,Google,2018,1,2,11
17399,8e034791-2ee2-33a8-eb8b-1987ab82d9c6,1093,Mobile,Android,Google,2018,1,2,11
17401,319ebb64-7a0b-0236-e1a8-fef233766df2,9003,Desktop,Windows,HomeWebsite,2018,1,2,11
17408,319ebb64-7a0b-0236-e1a8-fef233766df2,8854,Desktop,Windows,HomeWebsite,2018,1,2,11
17412,319ebb64-7a0b-0236-e1a8-fef233766df2,9046,Desktop,Windows,HomeWebsite,2018,1,2,11
17416,02d5dba3-72dd-79b7-83cf-6376f15dd7de,3318,Mobile,iPhone,Google,2018,1,2,11
17417,087022be-6601-28b5-c728-ad15c8f61efc,9073,Mobile,iPhone,Facebook,2018,1,2,11
17418,7129f455-49e8-f857-efb6-9542926bdaef,8893,Mobile,iPhone,Google,2018,1,2,11
17425,235559d6-71ac-d1e9-afad-0d2ec6044cef,9257,Mobile,Android,HomeWebsite,2018,1,2,12
17426,02d5dba3-72dd-79b7-83cf-6376f15dd7de,4387,Mobile,iPhone,HomeWebsite,2018,1,2,12
17428,02d5dba3-72dd-79b7-83cf-6376f15dd7de,3318,Mobile,iPhone,Google,2018,1,2,12
17430,319ebb64-7a0b-0236-e1a8-fef233766df2,2332,Desktop,Windows,HomeWebsite,2018,1,2,12
17433,26004d7c-8e5d-9d02-022c-ed3b7f7de406,5985,Mobile,Android,Google,2018,1,2,12
17436,73b18834-2c48-9ab2-c470-700c00179ec9,3645,Mobile,iPad,Google,2018,1,2,12
17441,30a19b44-03b6-3be3-fe14-953a009ec993,5819,Desktop,Windows,Google,2018,1,2,12
17445,bc23fe2f-62dc-d9ee-0ea6-3988b636a79d,5634,Desktop,Macintosh,Google,2018,1,2,12
17447,4a774eff-78ae-b9d1-ad55-0b3717eeea17,9073,Mobile,iPhone,Facebook,2018,1,2,12
17450,73b18834-2c48-9ab2-c470-700c00179ec9,3645,Mobile,iPad,Google,2018,1,2,12
17451,235559d6-71ac-d1e9-afad-0d2ec6044cef,4032,Mobile,Android,HomeWebsite,2018,1,2,12
17452,bc23fe2f-62dc-d9ee-0ea6-3988b636a79d,5634,Desktop,Macintosh,Google,2018,1,2,12
17453,73b18834-2c48-9ab2-c470-700c00179ec9,3645,Mobile,iPad,Google,2018,1,2,12
17461,4a774eff-78ae-b9d1-ad55-0b3717eeea17,9073,Mobile,iPhone,HomeWebsite,2018,1,2,12
17463,7dfe80fa-12b1-90d9-0e55-7de75294fc57,4472,Mobile,iPhone,Google,2018,1,2,12
17466,269f7407-7ba0-88df-4219-d101b1773715,6352,Mobile,iPhone,Other_PageReferer,2018,1,2,12
17467,4a774eff-78ae-b9d1-ad55-0b3717eeea17,9073,Mobile,iPhone,HomeWebsite,2018,1,2,12
17468,30a19b44-03b6-3be3-fe14-953a009ec993,5819,Desktop,Windows,Google,2018,1,2,12
17471,235559d6-71ac-d1e9-afad-0d2ec6044cef,9257,Mobile,Android,HomeWebsite,2018,1,2,12
17477,997f066a-3f4b-b6eb-896d-335db3b6717e,6029,Mobile,iPhone,Google,2018,1,2,12
17481,51648f4c-9030-a93a-33f4-f6076e4fe41d,5052,Mobile,Android,Google,2018,1,2,12
17483,d590b3a3-268f-f27d-c0b9-62f7b7a29003,7650,Mobile,iPhone,Google,2018,1,2,12
17484,68d62b7c-aca7-f713-5791-3499e400d78f,8064,Mobile,Android,Google,2018,1,2,12
17485,51648f4c-9030-a93a-33f4-f6076e4fe41d,5052,Mobile,Android,Google,2018,1,2,12
17487,551fc670-bbcf-0602-5cbc-3c17792499d2,4470,Mobile,Android,HomeWebsite,2018,1,2,12
17488,551fc670-bbcf-0602-5cbc-3c17792499d2,4470,Mobile,Android,HomeWebsite,2018,1,2,12
17491,44402ee8-4481-2822-aa5a-6000a933be2a,5727,Mobile,iPhone,Google,2018,1,2,12
17493,c20213dd-6763-fba5-16d3-a49e6516706e,4470,Mobile,Android,Other_PageReferer,2018,1,2,12
17494,c0681c0d-31dd-f800-7b78-238c73575d11,2629,Mobile,iPhone,Google,2018,1,2,12
17496,c20213dd-6763-fba5-16d3-a49e6516706e,4470,Mobile,Android,Other_PageReferer,2018,1,2,12
17497,c20213dd-6763-fba5-16d3-a49e6516706e,4470,Mobile,Android,Other_PageReferer,2018,1,2,12
17500,44402ee8-4481-2822-aa5a-6000a933be2a,5727,Mobile,iPhone,Google,2018,1,2,12
17505,5a54f465-de88-058a-0e89-b9eaeba9ecec,8056,Mobile,iPhone,Google,2018,1,2,12
17506,51648f4c-9030-a93a-33f4-f6076e4fe41d,5052,Mobile,Android,Google,2018,1,2,12
17507,92df983f-d066-92b6-96fc-fe2669ae6b38,6042,Mobile,iPhone,HomeWebsite,2018,1,2,12
17509,92df983f-d066-92b6-96fc-fe2669ae6b38,6042,Mobile,iPhone,HomeWebsite,2018,1,2,12
17510,15b71dc4-6ac1-e5e1-4c9f-6fbb8ded00d9,3525,Mobile,Android,Google,2018,1,2,12
17512,cca1a307-6879-37b0-ad3d-edec942250a5,9257,Mobile,Android,HomeWebsite,2018,1,2,12
17520,466f83e5-d9ac-5246-71d1-a2af8e7a7fdf,8677,Desktop,Windows,HomeWebsite,2018,1,2,12
17521,72be339d-0812-67fd-a554-95ea6e734568,8056,Mobile,Android,HomeWebsite,2018,1,2,12
17524,08f0d28b-3efe-d703-e1e1-d52e51b24d17,8695,Desktop,Macintosh,HomeWebsite,2018,1,2,12
17525,5f6e1fe4-7b97-10a5-03ed-57aad116d531,5858,Mobile,iPhone,Google,2018,1,2,12
17532,5f6e1fe4-7b97-10a5-03ed-57aad116d531,5858,Mobile,iPhone,Google,2018,1,2,12
17535,08f0d28b-3efe-d703-e1e1-d52e51b24d17,8695,Desktop,Macintosh,HomeWebsite,2018,1,2,12
17540,3f05cb8f-ef95-8b5d-e9bd-2043267932ba,8345,Mobile,iPhone,HomeWebsite,2018,1,2,12
17541,92df983f-d066-92b6-96fc-fe2669ae6b38,6068,Mobile,iPhone,HomeWebsite,2018,1,2,12
17544,92df983f-d066-92b6-96fc-fe2669ae6b38,6068,Mobile,iPhone,HomeWebsite,2018,1,2,12
17549,bfcb91ec-70cd-45c6-0c0c-154661020380,8373,Mobile,Android,HomeWebsite,2018,1,2,12
17550,bcaa0111-925a-841e-1c64-72dc37f6b345,6761,Mobile,iPhone,HomeWebsite,2018,1,2,12
17552,e8bc127c-4e37-53b1-0a2a-d9ba352f996e,2033,Mobile,Android,Google,2018,1,2,12
17559,7620a409-4c46-c5dc-7b49-c33c37adbdd3,3799,Mobile,Android,Google,2018,1,2,12
17560,3f05cb8f-ef95-8b5d-e9bd-2043267932ba,5639,Mobile,iPhone,HomeWebsite,2018,1,2,12
17562,5cb27cc5-0966-33ec-14e9-20d4e86390cc,5917,Mobile,iPhone,HomeWebsite,2018,1,2,12
17564,72be339d-0812-67fd-a554-95ea6e734568,5538,Mobile,Android,HomeWebsite,2018,1,2,12
17567,f6d5800b-2df4-2994-0570-8a476b93ec0a,4671,Mobile,iPad,Other_PageReferer,2018,1,2,12
17571,1604f290-4d18-dd85-fd86-d34574ee2af2,8032,Mobile,iPhone,HomeWebsite,2018,1,2,12
17577,bfcb91ec-70cd-45c6-0c0c-154661020380,8056,Mobile,Android,HomeWebsite,2018,1,2,12
17581,930419b8-5640-777f-f4fd-081d15eb4ae9,5396,Mobile,Android,Google,2018,1,2,12
17584,f28aefbd-519e-a262-f410-01286359798e,9273,Mobile,Android,Google,2018,1,2,12
17585,83c03054-ab64-689f-ffd0-06a007f2ccad,4145,Mobile,iPhone,Google,2018,1,2,12
17589,f28aefbd-519e-a262-f410-01286359798e,9273,Mobile,Android,Google,2018,1,2,12
17593,829218de-fa79-fd1c-4f2b-b251e6ebc7b4,5067,Mobile,iPhone,HomeWebsite,2018,1,2,12
17595,32b853bc-2c5a-c1eb-9bb8-7b3dfdb170e0,8091,Mobile,Android,Google,2018,1,2,12
17601,b6983a89-0d8c-4389-5ae0-9bfb560da312,6515,Desktop,Windows,Google,2018,1,2,12
17602,83c03054-ab64-689f-ffd0-06a007f2ccad,4145,Mobile,iPhone,Google,2018,1,2,12
17615,df9837d2-36a6-646e-e4bf-49d0c980b7a3,9273,Mobile,Android,Google,2018,1,2,12
17617,df9837d2-36a6-646e-e4bf-49d0c980b7a3,9273,Mobile,Android,Google,2018,1,2,12
17622,92df983f-d066-92b6-96fc-fe2669ae6b38,9029,Mobile,iPhone,HomeWebsite,2018,1,2,12
17624,b6983a89-0d8c-4389-5ae0-9bfb560da312,6515,Desktop,Windows,Google,2018,1,2,12
17626,c9857705-77a4-2faa-8163-d45f319675ba,8260,Mobile,Android,Google,2018,1,2,12
17629,812c9bb6-8e01-88a1-a556-9cb32c8cbecc,3738,Mobile,iPhone,HomeWebsite,2018,1,2,12
17630,83c03054-ab64-689f-ffd0-06a007f2ccad,4145,Mobile,iPhone,Google,2018,1,2,12
17631,83c03054-ab64-689f-ffd0-06a007f2ccad,4145,Mobile,iPhone,Google,2018,1,2,12
17634,812c9bb6-8e01-88a1-a556-9cb32c8cbecc,3738,Mobile,iPhone,HomeWebsite,2018,1,2,12
17635,ee64fc48-831c-86e6-ae52-6b35bf00fdc0,6411,Mobile,iPhone,HomeWebsite,2018,1,2,12
17636,83c03054-ab64-689f-ffd0-06a007f2ccad,4145,Mobile,iPhone,HomeWebsite,2018,1,2,12
17638,72be339d-0812-67fd-a554-95ea6e734568,5858,Mobile,Android,HomeWebsite,2018,1,2,12
17639,92df983f-d066-92b6-96fc-fe2669ae6b38,9029,Mobile,iPhone,HomeWebsite,2018,1,2,12
17642,6d08f4d1-ad9b-a71b-af1f-a20a504f23c3,7973,Mobile,iPhone,Facebook,2018,1,2,12
17643,2c9f157c-e8a0-01a0-5fe5-d5543407278a,9229,Desktop,Windows,Google,2018,1,2,12
17644,f6d5800b-2df4-2994-0570-8a476b93ec0a,5136,Mobile,iPad,Other_PageReferer,2018,1,2,12
17645,df9837d2-36a6-646e-e4bf-49d0c980b7a3,9273,Mobile,Android,Google,2018,1,2,12
17648,6d08f4d1-ad9b-a71b-af1f-a20a504f23c3,7973,Mobile,iPhone,HomeWebsite,2018,1,2,12
17649,e804daf9-24b6-3b3f-b1bd-f9dd6c42ee4d,5176,Mobile,iPad,Google,2018,1,2,12
17650,d4f06716-c283-7013-e3b4-460b93347756,8665,Mobile,Android,Google,2018,1,2,12
17653,e804daf9-24b6-3b3f-b1bd-f9dd6c42ee4d,5617,Mobile,iPad,HomeWebsite,2018,1,2,12
17655,6d08f4d1-ad9b-a71b-af1f-a20a504f23c3,7973,Mobile,iPhone,HomeWebsite,2018,1,2,12
17660,6d08f4d1-ad9b-a71b-af1f-a20a504f23c3,7973,Mobile,iPhone,HomeWebsite,2018,1,2,12
17662,7a1afc74-db06-5447-9167-d207499f26aa,9307,Mobile,Android,HomeWebsite,2018,1,2,12
17663,72be339d-0812-67fd-a554-95ea6e734568,3738,Mobile,Android,HomeWebsite,2018,1,2,12
17665,df9837d2-36a6-646e-e4bf-49d0c980b7a3,1230,Mobile,Android,HomeWebsite,2018,1,2,12
17666,6d08f4d1-ad9b-a71b-af1f-a20a504f23c3,7973,Mobile,iPhone,HomeWebsite,2018,1,2,12
17667,f4b9963e-c647-c9ce-6eff-b00a8f919199,4458,Mobile,iPhone,HomeWebsite,2018,1,2,12
17669,f4b9963e-c647-c9ce-6eff-b00a8f919199,4458,Mobile,iPhone,HomeWebsite,2018,1,2,12
17670,72be339d-0812-67fd-a554-95ea6e734568,5678,Mobile,Android,HomeWebsite,2018,1,2,12
17671,df9837d2-36a6-646e-e4bf-49d0c980b7a3,1230,Mobile,Android,HomeWebsite,2018,1,2,12
17681,1a77c602-cc51-92bc-e77a-7670d12eb157,5980,Mobile,Android,Google,2018,1,2,12
17682,92df983f-d066-92b6-96fc-fe2669ae6b38,4069,Mobile,iPhone,HomeWebsite,2018,1,2,12
17683,92df983f-d066-92b6-96fc-fe2669ae6b38,4069,Mobile,iPhone,HomeWebsite,2018,1,2,12
17689,9e56fd74-2d7b-9aed-45ba-a57299ab8d02,6247,Mobile,Android,Other_PageReferer,2018,1,2,12
17693,9e56fd74-2d7b-9aed-45ba-a57299ab8d02,6247,Mobile,Android,Other_PageReferer,2018,1,2,12
17694,788db05f-3c59-5d29-65a9-74379481431b,2214,Mobile,iPhone,Google,2018,1,2,12
17695,a60fa608-cb03-7af4-3fd7-0c1aceaeda4d,5364,Mobile,Android,HomeWebsite,2018,1,2,12
17700,7a1afc74-db06-5447-9167-d207499f26aa,6529,Mobile,Android,HomeWebsite,2018,1,2,12
17704,72be339d-0812-67fd-a554-95ea6e734568,4201,Mobile,Android,HomeWebsite,2018,1,2,12
17706,20771d17-0e10-1379-1282-148b26162d88,2449,Mobile,iPad,Google,2018,1,2,12
17712,1665c1aa-ac6d-ae2d-f061-058cf8b9d2d8,6326,Mobile,iPhone,HomeWebsite,2018,1,2,12
17714,f4b9963e-c647-c9ce-6eff-b00a8f919199,4458,Mobile,iPhone,HomeWebsite,2018,1,2,12
17715,e11f1475-4827-8144-caa6-2d16a179f04d,6320,Desktop,Windows,Google,2018,1,2,12
17718,1665c1aa-ac6d-ae2d-f061-058cf8b9d2d8,6326,Mobile,iPhone,HomeWebsite,2018,1,2,12
17719,0bbf79db-8bad-9832-e97c-4d4f8f03362d,3738,Mobile,Android,Google,2018,1,2,12
17723,1665c1aa-ac6d-ae2d-f061-058cf8b9d2d8,6326,Mobile,iPhone,HomeWebsite,2018,1,2,12
